type,timestamp,price,btc_amount,pct_per_trade,cash_in,cash_out
buy,2022-03-06 17:45:00,39004.28,0.0030028495926457126,0.05,117.12398630943932,
sell,2022-03-06 23:45:00,38420.81,0.0028810882574219665,0.05,,110.69374453164046
buy,2022-03-07 11:30:00,38294.56,0.003050106182720192,0.05,116.80247422054936,
sell,2022-03-07 20:00:00,37402.27,0.0028895391536868775,0.05,,108.07532360176808
buy,2022-03-08 03:00:00,38639.48,0.003011585991571581,0.05,116.3661166896103,
sell,2022-03-08 17:00:00,38672.0,0.0028956414955811126,0.05,,111.98024791711279
buy,2022-03-08 17:30:00,39033.37,0.0029755776467926135,0.05,116.1468232509854,
sell,2022-03-08 18:45:00,38682.81,0.0028996383031416875,0.05,,112.16615754915229
buy,2022-03-09 01:45:00,39215.42,0.0029566887200466996,0.05,115.94778996589373,
sell,2022-03-09 21:00:00,41706.71,0.0029024908239869383,0.05,,121.05334307368427
buy,2022-03-10 18:45:00,39160.68,0.0029673403940197987,0.05,116.20306762128325,
sell,2022-03-11 02:00:00,38303.73,0.0029057333024885817,0.05,,111.30042387053096
buy,2022-03-11 09:45:00,39020.47,0.0029717206233996064,0.05,115.95793543374565,
sell,2022-03-11 17:30:00,38796.7,0.0029090326685341328,0.05,,112.86086773131818
buy,2022-03-12 01:45:00,39185.0,0.0029552911075315623,0.05,115.80308204862428,
sell,2022-03-12 14:45:00,38910.69,0.0029113455904840042,0.05,,113.28246575419004
buy,2022-03-13 04:45:00,39129.03,0.0029562974403889533,0.05,115.67705123390256,
sell,2022-03-13 10:15:00,38928.69,0.0029135931829792515,0.05,,113.42236580631257
buy,2022-03-13 18:45:00,38984.13,0.002964393894708515,0.05,115.56431696252305,
sell,2022-03-13 22:15:00,38615.01,0.002916133218565715,0.05,,112.60651339624728
buy,2022-03-14 07:00:00,38731.99,0.0029798734013978955,0.05,115.41642678420926,
sell,2022-03-14 18:00:00,38708.19,0.002919320227707324,0.05,,113.00160204493837
buy,2022-03-14 23:15:00,39775.64,0.002898650670290804,0.05,115.29568554724572,
sell,2022-03-15 05:15:00,38709.03,0.002918286749836498,0.05,,112.9640493480235
buy,2022-03-15 14:00:00,38808.37,0.0029678933626247276,0.05,115.1791037372846,
sell,2022-03-16 07:15:00,39430.71,0.0029207670804759097,0.05,,115.16791972779225
buy,2022-03-16 09:30:00,40370.01,0.0028530719842975016,0.05,115.17854453680998,
sell,2022-03-16 20:15:00,41196.76,0.0029173823256669895,0.05,,120.18669949874482
buy,2022-03-16 20:30:00,41299.2,0.0027949440251846705,0.05,115.42895228490673,
sell,2022-03-17 07:30:00,40610.02,0.002911260410642873,0.05,,118.22634350141529
buy,2022-03-17 15:30:00,40906.44,0.002825198717994823,0.05,115.56882184573215,
sell,2022-03-17 18:45:00,40805.01,0.0029069573260104707,0.05,,118.61842275743052
buy,2022-03-18 16:15:00,41339.94,0.00279926148638138,0.05,115.72130189131707,
sell,2022-03-19 05:45:00,41737.21,0.002901572534029016,0.05,,121.1035421830012
buy,2022-03-19 13:30:00,41740.92,0.0027788178580132224,0.05,115.99041390590126,
sell,2022-03-20 02:45:00,41814.99,0.0028954348002282262,0.05,,121.07257721719527
buy,2022-03-20 03:15:00,41924.46,0.002772713639518934,0.05,116.24452207146597,
sell,2022-03-20 04:00:00,41931.52,0.002889298742192762,0.05,,121.15268799423063
buy,2022-03-21 10:15:00,41347.87,0.0028173139358231565,0.05,116.48993036760422,
sell,2022-03-21 16:45:00,40788.71,0.0028856995018742815,0.05,,117.70396012909453
buy,2022-03-21 22:30:00,41194.83,0.0028292538616054175,0.05,116.55063185567872,
sell,2022-03-22 19:00:00,42667.16,0.002882877219860838,0.05,,123.00418360015757
buy,2022-03-23 14:30:00,42230.96,0.002767479343185726,0.05,116.87330944290267,
sell,2022-03-24 14:15:00,42959.09,0.0028771073260270823,0.05,,123.59791255845677
buy,2022-03-24 15:00:00,43644.04,0.002685579510940792,0.05,117.20953959868037,
sell,2022-03-25 19:30:00,44325.69,0.0028675309352727677,0.05,,127.10528730231077
buy,2022-03-26 06:15:00,44476.27,0.002646452298807025,0.05,117.7043269838619,
sell,2022-03-26 13:15:00,44223.86,0.0028564770034494808,0.05,,126.32443909376936
buy,2022-03-26 20:15:00,44701.6,0.0026427540085669702,0.05,118.13533258935728,
sell,2022-03-27 11:00:00,44550.01,0.0028457908537053555,0.05,,126.78001099048213
buy,2022-03-27 16:30:00,44861.66,0.002642959857245886,0.05,118.5675665094135,
sell,2022-03-29 00:45:00,47397.88,0.002835649303882382,0.05,,134.40376542750067
buy,2022-03-29 08:30:00,47547.13,0.0025103381940259667,0.05,119.35937645531786,
sell,2022-03-29 17:30:00,47383.02,0.0028193837483895612,0.05,,133.59091653761755
buy,2022-03-30 07:15:00,47475.31,0.0025291241586296717,0.05,120.07095345943283,
sell,2022-03-30 13:00:00,47173.01,0.0028048707689015667,0.05,,132.3141968301013
buy,2022-03-30 20:15:00,47055.79,0.0025646815328775963,0.05,120.68311562796626,
sell,2022-03-30 22:30:00,46977.37,0.0027928613071003684,0.05,,131.20127898233764
buy,2022-03-31 03:15:00,47259.8,0.002564738399140174,0.05,121.20902379568481,
sell,2022-03-31 06:45:00,47113.93,0.0027814551617023585,0.05,,131.0452837865836
buy,2022-03-31 10:00:00,47276.53,0.0025742337010611765,0.05,121.70083679522975,
sell,2022-03-31 14:15:00,46353.61,0.0027710940886702994,0.05,,128.45021465952848
buy,2022-04-01 11:00:00,45208.7,0.00269944293218882,0.05,122.0383056884447,
sell,2022-04-02 17:00:00,46321.99,0.0027675115308462253,0.05,,128.19664145674355
buy,2022-04-03 06:15:00,46372.63,0.0026383283086781934,0.05,122.34622247685964,
sell,2022-04-04 02:00:00,45866.49,0.0027610523697378236,0.05,,126.63978090605619
buy,2022-04-04 12:15:00,46190.35,0.0026533875668471765,0.05,122.56090039831948,
sell,2022-04-04 12:45:00,46006.58,0.0027556691295932915,0.05,,126.77891226416413
buy,2022-04-04 22:15:00,46405.49,0.0026456309585700254,0.05,122.77180099161171,
sell,2022-04-05 10:45:00,46648.71,0.002750167221042128,0.05,,128.29175314590015
buy,2022-04-05 11:45:00,46683.37,0.002635795115034029,0.05,123.04779859932614,
sell,2022-04-05 13:30:00,46514.68,0.0027444486157417233,0.05,,127.65714913766922
buy,2022-04-07 09:30:00,43447.45,0.0028374108521039398,0.05,123.27826612624331,
sell,2022-04-07 17:00:00,43632.07,0.002749096727559834,0.05,,119.9487808536616
buy,2022-04-07 20:15:00,43459.73,0.0028327785713950413,0.05,123.11179186261423,
sell,2022-04-07 23:30:00,43564.44,0.0027532808197515946,0.05,,119.94513707521917
buy,2022-04-08 01:00:00,43586.12,0.0028209315057923135,0.05,122.95345912324447,
sell,2022-04-08 12:30:00,43272.69,0.0027566633540536305,0.05,,119.288238754323
buy,2022-04-09 08:00:00,42445.42,0.0028924250980388085,0.05,122.7701981047984,
sell,2022-04-09 15:45:00,42260.77,0.0027634514412528894,0.05,,116.78558576495686
buy,2022-04-09 19:15:00,42475.01,0.0028833652420048005,0.05,122.47096748780632,
sell,2022-04-10 09:15:00,42542.78,0.002769447131290485,0.05,,117.81998002812222
buy,2022-04-10 16:00:00,42701.39,0.002862633233129463,0.05,122.23841811482212,
sell,2022-04-11 00:00:00,42023.78,0.002774106436382434,0.05,,116.57843857911939
buy,2022-04-12 07:00:00,40013.97,0.0030478210269572594,0.05,121.95541913803697,
sell,2022-04-12 17:45:00,40014.72,0.002787792165911175,0.05,,111.5527229371292
buy,2022-04-13 02:15:00,39771.01,0.003053361841401352,0.05,121.43528432799158,
sell,2022-04-13 11:30:00,39830.0,0.0028010706496856834,0.05,,111.56664397698077
buy,2022-04-13 15:00:00,40911.79,0.0029561613488542308,0.05,120.94185231044104,
sell,2022-04-14 09:00:00,41126.35,0.002808825184644111,0.05,,115.51672763248833
buy,2022-04-15 03:00:00,40091.36,0.003009890312439972,0.05,120.6705960765434,
sell,2022-04-16 07:30:00,40386.03,0.0028188784410339038,0.05,,113.84330928594846
buy,2022-04-16 23:15:00,40474.26,0.002972981636650396,0.05,120.32923173701366,
sell,2022-04-17 05:15:00,40307.41,0.0028265836008147284,0.05,,113.9322640973156
buy,2022-04-17 10:00:00,40432.8,0.002968119530555112,0.05,120.00938335502875,
sell,2022-04-17 17:30:00,40211.08,0.002833660397301748,0.05,,113.94454492873237
buy,2022-04-18 14:30:00,39430.1,0.003035907629798401,0.05,119.70614143371392,
sell,2022-04-19 06:00:00,40718.16,0.0028437727589265805,0.05,,115.79319420161394
buy,2022-04-19 12:45:00,40975.11,0.0029166607257944867,0.05,119.51049407210893,
sell,2022-04-20 00:45:00,41295.37,0.0028474171572699758,0.05,,117.58514505381184
buy,2022-04-20 03:30:00,41339.38,0.0028886312910642122,0.05,119.41422662119406,
sell,2022-04-20 04:15:00,41298.37,0.0028494778639596876,0.05,,117.67879113261685
buy,2022-04-20 06:45:00,41472.34,0.0028772780809273174,0.05,119.3274548467652,
sell,2022-04-20 17:15:00,41338.11,0.0028508678748080693,0.05,,117.8494898042822
buy,2022-04-21 00:45:00,41528.1,0.002871635268520377,0.05,119.25355659464105,
sell,2022-04-21 18:30:00,41577.21,0.002851906244493685,0.05,,118.57430482762527
buy,2022-04-22 07:45:00,40709.59,0.002928538312625853,0.05,119.21959400629028,
sell,2022-04-22 11:00:00,40574.99,0.002855737847900293,0.05,,115.87153462117591
buy,2022-04-23 01:30:00,39645.56,0.0030029135932758823,0.05,119.05219103703458,
sell,2022-04-23 04:30:00,39498.0,0.0028630966351690726,0.05,,113.08659089590803
buy,2022-04-23 10:30:00,39594.21,0.0029992746674318864,0.05,118.75391102997827,
sell,2022-04-24 00:30:00,39621.66,0.002869905536782213,0.05,,113.71042141050235
buy,2022-04-24 07:15:00,39756.73,0.0029806711102498737,0.05,118.50173654900448,
sell,2022-04-24 13:00:00,39500.21,0.002875443815455596,0.05,,113.58063455369728
buy,2022-04-24 22:15:00,39691.03,0.0029794057107925677,0.05,118.25568144923912,
sell,2022-04-25 00:15:00,39009.83,0.0028806419102224445,0.05,,112.37335120865282
buy,2022-04-25 15:15:00,39221.88,0.003007544894258251,0.05,117.9615649372098,
sell,2022-04-26 10:45:00,40372.0,0.002886987059424235,0.05,,116.55344156307522
buy,2022-04-27 04:30:00,38416.56,0.0030687588573392066,0.05,117.89115876850306,
sell,2022-04-28 15:45:00,39438.01,0.0028960756493199833,0.05,,114.215460418638
buy,2022-04-28 17:45:00,40283.72,0.002921958891855316,0.05,117.70737385100982,
sell,2022-04-29 02:00:00,39718.13,0.00289736981144675,0.05,,115.07811082911749
buy,2022-04-30 03:00:00,38641.6,0.0030427288388657613,0.05,117.5759106999152,
sell,2022-04-30 10:45:00,38566.49,0.0029046377628177008,0.05,,112.02168323333122
buy,2022-05-01 08:15:00,38005.23,0.0030863699371530178,0.05,117.298199326586,
sell,2022-05-01 13:45:00,37922.85,0.0029137243715344667,0.05,,110.49673228304584
buy,2022-05-01 15:45:00,38490.0,0.003038662664962561,0.05,116.95812597440897,
sell,2022-05-01 22:30:00,38247.35,0.0029199712862058714,0.05,,111.68116377346614
buy,2022-05-01 23:45:00,38468.35,0.00303351398914593,0.05,116.69427786436184,
sell,2022-05-02 12:45:00,38500.41,0.0029256484213528743,0.05,,112.63866373793843
buy,2022-05-03 02:00:00,38501.78,0.003025613287438676,0.05,116.49149715804066,
sell,2022-05-03 07:00:00,38508.13,0.0029306466646571647,0.05,,112.8537227466845
buy,2022-05-03 07:45:00,38559.99,0.0030163288018869522,0.05,116.30960843747285,
sell,2022-05-03 08:30:00,38572.42,0.0029349307715186537,0.05,,113.20738238994154
buy,2022-05-03 10:30:00,38407.7,0.003024250271041908,0.05,116.15449713509628,
sell,2022-05-03 13:00:00,38422.14,0.0029393967464948164,0.05,,112.93791330936834
buy,2022-05-04 04:00:00,38023.71,0.0030505615560346396,0.05,115.99366794380988,
sell,2022-05-05 06:45:00,39549.28,0.0029449549869718077,0.05,,116.47084936714437
buy,2022-05-06 06:00:00,36475.93,0.00318065987666323,0.05,116.01752701497661,
sell,2022-05-06 07:45:00,36371.94,0.002956740231456379,0.05,,107.54237829411754
buy,2022-05-06 19:30:00,36057.73,0.003205797191862428,0.05,115.59376957893365,
sell,2022-05-06 20:00:00,35911.94,0.002969193079476681,0.05,,106.62948371858181
buy,2022-05-06 22:45:00,35999.24,0.0031985551718846307,0.05,115.14555528591607,
sell,2022-05-07 02:00:00,36007.54,0.0029806611840970786,0.05,,107.32627681282293
buy,2022-05-07 10:30:00,36083.22,0.0031802758002822755,0.05,114.75459136226141,
sell,2022-05-07 17:00:00,35923.58,0.0029906419149063382,0.05,,107.43456408149103
buy,2022-05-08 12:45:00,34627.6,0.0033033935357409372,0.05,114.38858999822287,
sell,2022-05-08 15:45:00,34357.92,0.003006279495948068,0.05,,103.28951041942403
buy,2022-05-10 05:15:00,31373.49,0.0036283383206421388,0.05,113.83363601928293,
sell,2022-05-10 16:15:00,31157.87,0.0030373824371827717,0.05,,94.63836711802396
buy,2022-05-11 04:45:00,31218.02,0.0036156640483355437,0.05,112.87387257421997,
sell,2022-05-11 14:30:00,31726.25,0.00306629651774041,0.05,,97.28208989596169
buy,2022-05-12 13:00:00,28462.68,0.003938289839196698,0.05,112.09428344030705,
sell,2022-05-12 21:45:00,28445.2,0.003109896183813224,0.05,,88.46161892780393
buy,2022-05-13 01:30:00,29335.53,0.0037808299428945683,0.05,110.91265021468189,
sell,2022-05-13 17:30:00,29932.92,0.003143442871767292,0.05,,94.0924240051806
buy,2022-05-14 19:15:00,29418.99,0.003741516581779552,0.05,110.07163890420682,
sell,2022-05-15 07:00:00,29947.29,0.0031733465572679046,0.05,,95.03312962100355
buy,2022-05-15 12:00:00,30350.0,0.0036019674939059853,0.05,109.31971344004666,
sell,2022-05-16 04:45:00,30330.01,0.0031947776040998086,0.05,,96.89763668012323
buy,2022-05-16 21:30:00,30155.48,0.0036046055178710627,0.05,108.69860960205047,
sell,2022-05-17 15:00:00,30119.01,0.0032152689997883713,0.05,,96.84071915731595
buy,2022-05-17 23:30:00,30465.48,0.0035484658400200407,0.05,108.10571507981375,
sell,2022-05-18 04:30:00,29865.68,0.0032319288417999546,0.05,,96.52375257196807
buy,2022-05-19 06:30:00,29152.97,0.0036883589203577354,0.05,107.52661695442146,
sell,2022-05-20 06:30:00,29938.38,0.0032547503457278438,0.05,,97.44195265553157
buy,2022-05-20 11:15:00,30308.74,0.0035310733385642873,0.05,107.02238373947696,
sell,2022-05-20 15:00:00,29406.83,0.003268566495369666,0.05,,96.11817927303156
buy,2022-05-21 02:15:00,29233.37,0.003642316076324923,0.05,106.4771735161547,
sell,2022-05-21 14:15:00,29278.0,0.003287253974417429,0.05,,96.24422186299348
buy,2022-05-21 15:45:00,29552.47,0.003585674088612445,0.05,105.96552593349664,
sell,2022-05-22 01:15:00,29490.34,0.0033021749801271805,0.05,,97.3822629034438
buy,2022-05-22 03:15:00,29441.52,0.003584609856488184,0.05,105.536362781994,
sell,2022-05-22 03:45:00,29363.5,0.003316296723945231,0.05,,97.37807885356578
buy,2022-05-22 09:30:00,29989.13,0.003505551797787151,0.05,105.12844858557258,
sell,2022-05-22 20:00:00,29971.12,0.0033257594776373266,0.05,,99.67673639540563
buy,2022-05-22 20:15:00,30058.04,0.0034884464514673683,0.05,104.85586297606422,
sell,2022-05-22 20:30:00,30025.97,0.003333893826328829,0.05,,100.10339601253463
buy,2022-05-22 22:15:00,30269.2,0.0034562604769167254,0.05,104.61823962788775,
sell,2022-05-23 16:15:00,30425.61,0.0033400121588582237,0.05,,101.62190734067836
buy,2022-05-24 06:45:00,29338.98,0.003560738069746367,0.05,104.46842301352727,
sell,2022-05-24 12:45:00,29258.03,0.003351048454402631,0.05,,98.0450762103658
buy,2022-05-24 19:15:00,29352.13,0.00354820095418524,0.05,104.14725567336922,
sell,2022-05-25 10:00:00,29773.72,0.0033609060793917617,0.05,,100.06667655410808
buy,2022-05-25 18:15:00,29934.74,0.0034723276940907505,0.05,103.94322671740616,
sell,2022-05-26 06:15:00,29599.58,0.003366477160126711,0.05,,99.6463100193434
buy,2022-05-26 18:00:00,29576.18,0.003507159507499042,0.05,103.72838088250302,
sell,2022-05-27 01:30:00,29050.01,0.0033735112774953275,0.05,,98.00053634635204
buy,2022-05-27 12:00:00,28909.99,0.0035780707172743905,0.05,103.44198865569547,
sell,2022-05-27 12:15:00,29002.11,0.0033837392494842806,0.05,,98.13557792486056
buy,2022-05-27 12:30:00,29248.7,0.003527564237697871,0.05,103.17666811915372,
sell,2022-05-27 17:30:00,28427.74,0.0033909304988949604,0.05,,96.39649058065622
buy,2022-05-28 02:15:00,28705.98,0.003582447254621819,0.05,102.83765924222885,
sell,2022-05-28 03:45:00,28819.2,0.003400506336681303,0.05,,97.9998722180858
buy,2022-05-28 04:00:00,28780.95,0.00356471102903211,0.05,102.5957698910217,
sell,2022-05-29 04:00:00,28975.1,0.003408716571298843,0.05,,98.76790352504109
buy,2022-05-29 08:15:00,29151.21,0.0035128688165164557,0.05,102.40437657272267,
sell,2022-05-29 20:30:00,29172.2,0.0034139241835597234,0.05,,99.59167906764097
buy,2022-05-30 00:15:00,29357.76,0.003483363229942223,0.05,102.26374169746859,
sell,2022-05-30 16:00:00,30610.0,0.003417396135878848,0.05,,104.60649571925154
buy,2022-05-30 18:30:00,30716.39,0.003333102600877178,0.05,102.38087939855774,
sell,2022-05-31 08:45:00,31624.82,0.003413181459128764,0.05,,107.94124927228452
buy,2022-05-31 12:00:00,31771.67,0.0032311457941066398,0.05,102.6588978922441,
sell,2022-05-31 14:00:00,31428.54,0.0034040796758776585,0.05,,106.98525425650803
buy,2022-05-31 14:45:00,31684.45,0.003246867649918408,0.05,102.8752157104573,
sell,2022-05-31 22:45:00,31869.28,0.0033962190745796955,0.05,,108.23505662912119
buy,2022-06-01 00:45:00,31936.54,0.003229630002385684,0.05,103.1432077563905,
sell,2022-06-01 02:45:00,31806.72,0.0033878896209699953,0.05,,107.75765656509877
buy,2022-06-01 03:00:00,31732.91,0.0032576252917499815,0.05,103.37393019682591,
sell,2022-06-01 03:15:00,31726.54,0.003381376404508995,0.05,,107.27937375271081
buy,2022-06-01 13:30:00,31750.8,0.003261939931422835,0.05,103.56920237462015,
sell,2022-06-01 14:30:00,31168.69,0.0033754045808546866,0.05,,105.20693900523966
buy,2022-06-02 07:15:00,30068.52,0.0034471629866102862,0.05,103.65108920615113,
sell,2022-06-03 08:45:00,30440.97,0.003378992501142467,0.05,,102.8598093575028
buy,2022-06-03 22:30:00,29732.32,0.003484811316900892,0.05,103.61152521371872,
sell,2022-06-04 04:45:00,29715.67,0.0033842834419303873,0.05,,100.56624994686754
buy,2022-06-04 08:15:00,29730.43,0.003479911371963882,0.05,103.45926145037616,
sell,2022-06-04 14:15:00,29737.11,0.0033890648384320623,0.05,,100.78099389758647
buy,2022-06-04 17:15:00,29654.61,0.0034842929336361757,0.05,103.32534807273667,
sell,2022-06-05 05:00:00,29761.04,0.0033938262431922684,0.05,,101.00379857669483
buy,2022-06-05 15:30:00,29885.62,0.0034534759726562335,0.05,103.20927059793458,
sell,2022-06-06 18:45:00,31349.5,0.0033968087296654664,0.05,,106.48825527064754
buy,2022-06-06 23:15:00,31356.81,0.0032966752622977345,0.05,103.37321983157022,
sell,2022-06-07 00:15:00,30753.03,0.0033918020562970796,0.05,,104.30819039136577
buy,2022-06-07 13:15:00,29542.48,0.003500720601640756,0.05,103.41996835956,
sell,2022-06-08 04:45:00,30248.45,0.0033972479835642634,0.05,,102.76148576844444
buy,2022-06-08 15:15:00,30480.05,0.003391957829137558,0.05,103.38704423000422,
sell,2022-06-08 16:15:00,30439.94,0.0033969834758429277,0.05,,103.40397318565016
buy,2022-06-08 18:00:00,30334.29,0.003408284508316711,0.05,103.38789067778653,
sell,2022-06-08 18:15:00,30212.5,0.0033975485274666166,0.05,,102.64843488608516
buy,2022-06-09 06:00:00,30340.04,0.0034064199614832896,0.05,103.35091788820147,
sell,2022-06-09 14:15:00,30256.64,0.0033979920991674506,0.05,,102.81182366735385
buy,2022-06-10 06:15:00,30144.96,0.0034275700872437418,0.05,103.3239631771591,
sell,2022-06-10 11:00:00,30009.62,0.003399470998571265,0.05,,102.0168328681442
buy,2022-06-11 02:45:00,29269.68,0.0035278351748877453,0.05,103.25860666170834,
sell,2022-06-11 10:00:00,29067.49,0.003405889207387089,0.05,,99.00065047683213
buy,2022-06-12 15:15:00,28142.81,0.003661528783105331,0.05,103.04570885246454,
sell,2022-06-12 22:15:00,27229.97,0.003418671186173001,0.05,,93.09031383935523
buy,2022-06-14 08:00:00,22709.75,0.004515590841018023,0.05,102.54793910180906,
sell,2022-06-14 14:00:00,22207.01,0.0034735171689152518,0.05,,77.13643050527268
buy,2022-06-14 17:45:00,22361.56,0.004529083108333329,0.05,101.27736367198224,
sell,2022-06-14 21:00:00,22003.62,0.0035262954658861556,0.05,,77.59126543908192
buy,2022-06-15 14:45:00,21215.09,0.0047180124505876355,0.05,100.09305876033724,
sell,2022-06-16 06:45:00,21797.51,0.003585881315121229,0.05,,78.16328382516814
buy,2022-06-17 06:30:00,20868.65,0.004743793681602728,0.05,98.99657001357878,
sell,2022-06-17 15:00:00,20595.17,0.0036437769334453037,0.05,,75.0442053863847
buy,2022-06-19 01:15:00,18850.93,0.005188017343559128,0.05,97.79895178221908,
sell,2022-06-19 05:15:00,18120.87,0.0037209889539509947,0.05,,67.42755710598196
buy,2022-06-19 10:45:00,19907.41,0.0048364092590852965,0.05,96.28038204840722,
sell,2022-06-20 04:15:00,20161.16,0.00377675996920771,0.05,,76.14386202079172
buy,2022-06-20 09:30:00,20680.88,0.004606842457720679,0.05,95.27355604702643,
sell,2022-06-20 18:30:00,20024.1,0.0038182640936333585,0.05,,76.45730203732373
buy,2022-06-21 00:30:00,20452.58,0.004612266195587123,0.05,94.33274334654129,
sell,2022-06-21 20:15:00,20829.89,0.003857964198731047,0.05,,80.36096988350585
buy,2022-06-22 13:00:00,20350.11,0.004601162090690887,0.05,93.63415467338953,
sell,2022-06-22 19:00:00,20187.76,0.0038951240933290388,0.05,,78.63383036634423
buy,2022-06-23 02:45:00,20363.0,0.004561417200708995,0.05,92.88413845803727,
sell,2022-06-23 16:15:00,20305.73,0.003928438748698036,0.05,,79.76981655260018
buy,2022-06-23 21:15:00,20817.5,0.004430331325219907,0.05,92.2284223627654,
sell,2022-06-24 08:00:00,20942.63,0.0039535333775241295,0.05,,82.79738671813817
buy,2022-06-24 12:45:00,21215.25,0.0043250430977968225,0.05,91.75687058053404,
sell,2022-06-24 19:00:00,21053.72,0.003972108863537764,0.05,,83.6276678224423
buy,2022-06-24 21:00:00,21295.84,0.004289589442944231,0.05,91.35041044262947,
sell,2022-06-25 14:15:00,21090.75,0.0039879828925080876,0.05,,84.10955019016495
buy,2022-06-25 22:00:00,21431.71,0.004245501988875654,0.05,90.98836743000624,
sell,2022-06-26 09:30:00,21410.91,0.004000858847326466,0.05,,85.66202870281072
buy,2022-06-26 11:45:00,21708.6,0.004179083427473281,0.05,90.72205049364646,
sell,2022-06-26 16:45:00,21352.02,0.004009770076333807,0.05,,85.61669086528097
buy,2022-06-27 07:00:00,21328.24,0.0042416431225562054,0.05,90.46678251222818,
sell,2022-06-27 14:15:00,20680.0,0.0040213637286449265,0.05,,83.16180190837709
buy,2022-06-28 00:45:00,20770.5,0.004337956885103181,0.05,90.10153348203562,
sell,2022-06-28 01:45:00,20619.45,0.004037193386467839,0.05,,83.2447071726043
buy,2022-06-28 07:45:00,20879.39,0.004298913529876307,0.05,89.75869216656406,
sell,2022-06-28 16:00:00,20649.32,0.004050279393638263,0.05,,83.63551528864245
buy,2022-06-29 18:30:00,20064.67,0.004458211040733189,0.05,89.45253332266797,
sell,2022-06-29 19:15:00,20142.35,0.004070675975993009,0.05,,81.99298024504277
buy,2022-06-29 20:00:00,20312.07,0.0043855478869847695,0.05,89.07955566878672,
sell,2022-06-30 02:30:00,20097.51,0.004086419571542597,0.05,,82.12685820327306
buy,2022-07-01 00:30:00,20412.41,0.004346959560165166,0.05,88.73192079551103,
sell,2022-07-01 08:15:00,19659.17,0.004099446570973725,0.05,,80.59171704468953
buy,2022-07-01 18:00:00,19481.51,0.0045337815501965695,0.05,88.32491060796997,
sell,2022-07-02 01:00:00,19184.83,0.004121163319934867,0.05,,79.06381769518605
buy,2022-07-02 13:15:00,19250.19,0.004564207208465515,0.05,87.86185596233076,
sell,2022-07-03 02:00:00,19216.78,0.0041433155143614,0.05,,79.62118271006986
buy,2022-07-03 17:45:00,19221.77,0.004549519752848865,0.05,87.44982229971772,
sell,2022-07-04 03:00:00,19112.28,0.0041636257262857735,0.05,,79.57638069597706
buy,2022-07-04 10:30:00,19497.07,0.0044650888682007455,0.05,87.0561502195307,
sell,2022-07-05 09:30:00,19740.26,0.004178698883381521,0.05,,82.48860241966091
buy,2022-07-05 19:30:00,20405.47,0.004255122417152714,0.05,86.82777282953721,
sell,2022-07-06 03:45:00,19951.47,0.004182520060070082,0.05,,83.44742350288645
buy,2022-07-06 09:45:00,20202.75,0.004289453433973329,0.05,86.65875536320468,
sell,2022-07-07 06:00:00,20302.2,0.004187866728765244,0.05,,85.02290790073774
buy,2022-07-07 11:30:00,20461.83,0.004231144672303568,0.05,86.57696299008133,
sell,2022-07-08 09:00:00,21335.77,0.00419003062594216,0.05,,89.39752972805796
buy,2022-07-08 17:45:00,21767.47,0.00398383419510766,0.05,86.71799132698015,
sell,2022-07-09 01:30:00,21484.81,0.004179720804400436,0.05,,89.80050733559052
buy,2022-07-09 10:15:00,21674.16,0.004008096144321656,0.05,86.87211712741068,
sell,2022-07-09 15:30:00,21586.93,0.004171139571396496,0.05,,90.04209794796617
buy,2022-07-09 17:30:00,21868.13,0.00397979233562442,0.05,87.03061616843844,
sell,2022-07-09 23:45:00,21591.83,0.004161572209607893,0.05,,89.855959682578
buy,2022-07-10 00:00:00,21497.77,0.004054926782831216,0.05,87.17188334414543,
sell,2022-07-10 00:15:00,21545.72,0.00415623993826906,0.05,,89.54918196276245
buy,2022-07-11 13:00:00,20548.26,0.004248084668729921,0.05,87.29074827507628,
sell,2022-07-11 14:45:00,20387.23,0.004160832174792102,0.05,,84.8278425388868
buy,2022-07-11 19:45:00,20509.47,0.004250114848812125,0.05,87.16760298826681,
sell,2022-07-11 22:00:00,20113.41,0.004165296308493104,0.05,,83.77831242420828
buy,2022-07-12 15:30:00,19883.92,0.004375301170999677,0.05,86.99813846006388,
sell,2022-07-12 20:00:00,19482.06,0.004175796551618432,0.05,,81.3531189664234
buy,2022-07-13 06:15:00,19480.32,0.004451461140545014,0.05,86.71588748538186,
sell,2022-07-13 14:15:00,19250.74,0.004189579781064761,0.05,,80.65251107453464
buy,2022-07-13 19:00:00,19809.39,0.0043622099754126445,0.05,86.41271866483949,
sell,2022-07-14 08:30:00,19845.75,0.004198211290782155,0.05,,83.31665172403994
buy,2022-07-14 16:45:00,20223.21,0.0042652929637678446,0.05,86.25791531779952,
sell,2022-07-15 03:30:00,20535.63,0.00420156537443144,0.05,,86.28179195013551
buy,2022-07-15 06:00:00,20658.42,0.004175494018875419,0.05,86.25910914941632,
sell,2022-07-15 19:00:00,20996.68,0.004200261806653639,0.05,,88.19155307052833
buy,2022-07-15 20:00:00,21082.36,0.004096113117576586,0.05,86.35573134547191,
sell,2022-07-16 00:45:00,20681.21,0.004195054372199786,0.05,,86.75880043288193
buy,2022-07-16 13:45:00,20839.6,0.004144795715841112,0.05,86.37588479984242,
sell,2022-07-17 03:45:00,21324.18,0.004192541439381852,0.05,,89.4025083108377
buy,2022-07-17 04:30:00,21274.49,0.004067181679814283,0.05,86.52721597539218,
